"VIN","_id","host","ip","apiKey","userId","idReporte","requestParameters","requestUrl","responseCode","responseCodeStatus","requestTime","responseTime","labels","idRespuesta","idConsulta","responseBody","carfaxUsaData","alertas","firewallUsa"
"WAUHF78P57A026736","6729a83d69994fdacd6fe2c8","10.240.2.38:80","201.116.128.213:24679,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/WAUHF78P57A026736","200","ok","4/11/2024 23:08:13","4/11/2024 23:08:14",,"6729a83e69994fdacd6fe2c9","6729a83d69994fdacd6fe2c8","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""AUDI"",""modelo"":""A3 2.0T"",""anioModelo"":""2007"",""fabricante"":""AUDI AG"",""paisOrigen"":""ALEMANIA"",""tiempoConsulta"":""2024-11-04T23:08:13-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:14-06:00""}","{""vin"":""WAUHF78P57A026736"",""timestamp"":""2024-11-04T23:08:13.000"",""components"":{""potentialFraudFile"":{""year"":2007,""make"":""AUDI"",""model"":""A3 2.0T"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2FTRF17254CA18700","6729a83a124bd56498eadb2f","10.240.2.38:80","201.116.128.213:24679,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2FTRF17254CA18700","200","ok","4/11/2024 23:08:10","4/11/2024 23:08:10",,"6729a83a124bd56498eadb30","6729a83a124bd56498eadb2f","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150 HERITAGE"",""anioModelo"":""2004"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY OF CANADA, LTD."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-04T23:08:10-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:10-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2FTRF17254CA18700"",""timestamp"":""2024-11-04T23:08:10.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""2FTRF17244CA18700"",""description"":""2004 FORD/F150 HERITAGE/4.2L V6    F SOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}]","0"
"2FTRF17254CA18700","6729a8397384826621095b6b","10.240.2.38:80","201.116.128.213:24678,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2FTRF17254CA18700","200","ok","4/11/2024 23:08:09","4/11/2024 23:08:10",,"6729a83a7384826621095b6c","6729a8397384826621095b6b","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150 HERITAGE"",""anioModelo"":""2004"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY OF CANADA, LTD."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-04T23:08:09-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:10-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2FTRF17254CA18700"",""timestamp"":""2024-11-04T23:08:09.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""2FTRF17244CA18700"",""description"":""2004 FORD/F150 HERITAGE/4.2L V6    F SOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}]","0"
"5GADS13S642392475","6729a839124bd56498eadb2d","10.240.2.38:80","201.116.128.213:24679,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5GADS13S642392475","200","ok","4/11/2024 23:08:09","4/11/2024 23:08:09",,"6729a839124bd56498eadb2e","6729a839124bd56498eadb2d","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""BUICK"",""modelo"":""RAINIER CXL"",""anioModelo"":""2004"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:08:09-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:09-06:00""}","{""vin"":""5GADS13S642392475"",""timestamp"":""2024-11-04T23:08:09.000"",""components"":{""potentialFraudFile"":{""year"":2004,""make"":""BUICK"",""model"":""RAINIER CXL"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"5NLAN08UL6C546614","6729a836124bd56498eadb2b","10.240.2.38:80","201.116.128.213:24679,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5NLAN08UL6C546614","200","ok","4/11/2024 23:08:06","4/11/2024 23:08:06",,"6729a836124bd56498eadb2c","6729a836124bd56498eadb2b","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 5NLAN08UL6C546614 NO es correcto.""}],""marca"":null,""modelo"":null,""anioModelo"":null,""robo"":false,""roboFecha"":null,""fabricante"":null,""paisOrigen"":""Estados Unidos (USA)"",""tiempoConsulta"":""2024-11-04T23:08:06-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:06-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""5NLAN08UL6C546614"",""timestamp"":""2024-11-04T23:08:06.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 5NLAN08UL6C546614 NO es correcto.""}]","0"
"2FTRF17254CA18706","6729a835124bd56498eadb29","10.240.2.38:80","201.116.128.213:24678,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2FTRF17254CA18706","200","ok","4/11/2024 23:08:05","4/11/2024 23:08:06",,"6729a836124bd56498eadb2a","6729a835124bd56498eadb29","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""F-150 HERITAGE XL"",""anioModelo"":""2004"",""fabricante"":""FORD MOTOR COMPANY OF CANADA, LTD."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-04T23:08:05-06:00"",""tiempoRespuesta"":""2024-11-04T23:08:06-06:00""}","{""vin"":""2FTRF17254CA18706"",""timestamp"":""2024-11-04T23:08:05.000"",""components"":{""potentialFraudFile"":{""year"":2004,""make"":""FORD"",""model"":""F-150 HERITAGE XL"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"2FTRF17254CA18700","6729a82b69994fdacd6fe2c6","10.240.2.38:80","201.116.128.213:24677,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2FTRF17254CA18700","200","ok","4/11/2024 23:07:55","4/11/2024 23:07:56",,"6729a82c69994fdacd6fe2c7","6729a82b69994fdacd6fe2c6","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150 HERITAGE"",""anioModelo"":""2004"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY OF CANADA, LTD."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-04T23:07:55-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:56-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2FTRF17254CA18700"",""timestamp"":""2024-11-04T23:07:56.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""2FTRF17244CA18700"",""description"":""2004 FORD/F150 HERITAGE/4.2L V6    F SOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}]","0"
"2FTRF17254CA18700","6729a82b124bd56498eadb27","10.240.2.38:80","201.116.128.213:24676,10.240.1.169, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2FTRF17254CA18700","200","ok","4/11/2024 23:07:55","4/11/2024 23:07:55",,"6729a82b124bd56498eadb28","6729a82b124bd56498eadb27","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150 HERITAGE"",""anioModelo"":""2004"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY OF CANADA, LTD."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-04T23:07:55-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:55-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2FTRF17254CA18700"",""timestamp"":""2024-11-04T23:07:55.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""2FTRF17244CA18700"",""description"":""2004 FORD/F150 HERITAGE/4.2L V6    F SOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2FTRF17254CA18700 NO es correcto.""}]","0"
"1FTFW1EF1DFA54084","6729a82969994fdacd6fe2c4","10.240.2.38:80","201.116.128.213:24676,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTFW1EF1DFA54084","200","ok","4/11/2024 23:07:53","4/11/2024 23:07:54",,"6729a82a69994fdacd6fe2c5","6729a82969994fdacd6fe2c4","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTFW1EF1DFA54084 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150"",""anioModelo"":""2013"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:07:53-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:54-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""1FTFW1EF1DFA54084"",""timestamp"":""2024-11-04T23:07:53.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""1FTFW1CF1DFA54084"",""description"":""2013 FORD/F150 SUPERCREW/5.0L V8    F DOHC 32V""},{""vin"":""1FTFW1EF5DFA54084"",""description"":""2013 FORD/F150 SUPERCREW/5.0L V8    F DOHC 32V""},{""vin"":""1FTFX1ET1DFA54084"",""description"":""2013 FORD/F150 SUPER CAB/3.5L V6    F DOHC 24V""},{""vin"":""1FT8W3CT1DEA54084"",""description"":""2013 FORD/F350 SUPER DUTY/6.7L V8    F OHV  32V""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTFW1EF1DFA54084 NO es correcto.""}]","0"
"1FTFW1EF1DFA54084","6729a8267384826621095b69","10.240.2.38:80","201.116.128.213:24676,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTFW1EF1DFA54084","200","ok","4/11/2024 23:07:50","4/11/2024 23:07:52",,"6729a8287384826621095b6a","6729a8267384826621095b69","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTFW1EF1DFA54084 NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150"",""anioModelo"":""2013"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:07:50-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:52-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""1FTFW1EF1DFA54084"",""timestamp"":""2024-11-04T23:07:51.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""1FTFW1CF1DFA54084"",""description"":""2013 FORD/F150 SUPERCREW/5.0L V8    F DOHC 32V""},{""vin"":""1FTFW1EF5DFA54084"",""description"":""2013 FORD/F150 SUPERCREW/5.0L V8    F DOHC 32V""},{""vin"":""1FTFX1ET1DFA54084"",""description"":""2013 FORD/F150 SUPER CAB/3.5L V6    F DOHC 24V""},{""vin"":""1FT8W3CT1DEA54084"",""description"":""2013 FORD/F350 SUPER DUTY/6.7L V8    F OHV  32V""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTFW1EF1DFA54084 NO es correcto.""}]","0"
"1C6RR6FG4JS105724","6729a81c69994fdacd6fe2c2","10.240.2.38:80","201.116.128.213:24675,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1C6RR6FG4JS105724","200","ok","4/11/2024 23:07:40","4/11/2024 23:07:42",,"6729a81e69994fdacd6fe2c3","6729a81c69994fdacd6fe2c2","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""RAM"",""modelo"":""1500 EXPRESS"",""anioModelo"":""2018"",""fabricante"":""FCA US LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:07:40-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:42-06:00""}","{""vin"":""1C6RR6FG4JS105724"",""timestamp"":""2024-11-04T23:07:40.000"",""components"":{""potentialFraudFile"":{""year"":2018,""make"":""RAM"",""model"":""1500 EXPRESS"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FMCU0G93FUC21823","6729a7fa7384826621095b67","10.240.2.38:80","201.116.128.213:24674,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,"6729a7fcac983ba428577605","{}","/v2/regularizacion/1FMCU0G93FUC21823","200","ok","4/11/2024 23:07:06","4/11/2024 23:07:09",,"6729a7fd7384826621095b68","6729a7fa7384826621095b67","{""mensajes"":[{""codigo"":6,""mensaje"":""El VIN 1FMCU0G93FUC21823 cuenta con reporte de robo en Estados Unidos o Canadá. Es importante tener presente que aunque el vehículo haya sido recuperado y entregado al propietario, el trámite aún no ha sido concluido por la autoridad competente en aquellos países, por lo que el estatus continúa siendo robado. Información proporcionada por la empresa CARFAX. Para cualquier duda por favor envíe un correo a: soporte@carfaxmx.com.mx""}],""robo"":true,""roboFecha"":""2024-08-11T12:00:00.000Z"",""marca"":""FORD"",""modelo"":""ESCAPE SE"",""anioModelo"":""2015"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:07:06-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:09-06:00""}","{""vin"":""1FMCU0G93FUC21823"",""timestamp"":""2024-11-04T23:07:06.000"",""components"":{""potentialFraudFile"":{""year"":2015,""make"":""FORD"",""model"":""ESCAPE SE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Stolen"",""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":"""",""VHR"":{""statusCode"":200,""message"":""Consulta correcta del VIN: 1FMCU0G93FUC21823 a CARFAX USA."",""_id"":""6729a7fb1b191146cd860250"",""data"":{""vin"":""1FMCU0G93FUC21823"",""make"":""FORD"",""model"":""ESCAPE SE"",""year"":""2015"",""totalLossUS"":true,""totalLossUSDate"":""2024-08-05T12:00:00.000Z"",""dismantled"":null,""junk"":null,""salvage"":true,""salvageDate"":""2024-09-20T12:00:00.000Z"",""reportedAsStolen"":true,""reportedAsStolenDate"":""2024-08-11T12:00:00.000Z"",""fire"":null,""waterDamage"":null,""rebuiltReconstructed"":true,""theftRecovery"":null,""theftRecoveryDate"":null,""scrapped"":null,""flood"":null,""manufacturerBuybackLemon"":null,""frameDamage"":null,""recycleVehicle"":null,""crashTestVehicle"":null,""lastOwnerTitleNumber"":""242616959420"",""lastOwnerTitlingState"":""IL"",""lastOwnerTitleDate"":""2024-09-17T12:00:00.000Z"",""plate"":""RSB2GI"",""lastOwnerState"":""IL"",""lastEmissionsFailedDate"":null,""lastEmissionsPassedDate"":null,""lastSafetyFailedDate"":null,""lastSafetyPassedDate"":null,""abandoned"":null,""airbagDeployment"":null,""californiaGrossPolluter"":null,""californiaGrossPolluterDate"":null,""canadianTotalLossState"":null,""damageDisclosure"":true,""dismantledState"":null,""emissionsPassedInLastTwoYears"":null,""estimatedCurrentMileage"":""113175"",""failedEmissionsInLastTwoYears"":null,""failedSafetyInspectionInLastTwoYears"":null,""fireState"":null,""floodDate"":null,""floodState"":null,""frameInspection"":null,""hail"":null,""hailState"":null,""junkState"":null,""lastEmissionsFailedState"":null,""lastEmissionsPassedState"":null,""lastOdometerDate"":""2024-09-17T12:00:00.000Z"",""lastOwnerAcquisitionDate"":""2015-04-30T12:00:00.000Z"",""lastOwnerCity"":""Wheaton"",""lastOwnerLastOdometerMileage"":""112594"",""lastOwnerLienDate"":""2024-09-17T12:00:00.000Z"",""lastOwnerZipCode"":""60187"",""lastSafetyFailedState"":null,""lastSafetyPassedState"":null,""manufacturerBuybackLemonState"":null,""odometerProblemAndBrandIndicator"":null,""type"":""Personal"",""policeAccidentReport"":null,""policeReportSevereDamage"":null,""rebuiltReconstructedState"":""IL"",""safetyInspectionPassedInLastTwoYears"":null,""salvageAuction"":null,""salvageAuctionDate"":null,""salvageState"":""IL"",""severeAccidentFlag"":null,""severeProblemFlag"":true,""state"":""IL"",""titleBrandFlag"":true,""totalLossSalvage"":true,""lastUsDate"":""2024-09-20T12:00:00.000Z"",""flagsInfoUsa"":24,""decodFlag"":true,""infoAfterTheft"":false}}}","[{""codigo"":6,""mensaje"":""El VIN 1FMCU0G93FUC21823 cuenta con reporte de robo en Estados Unidos o Canadá. Es importante tener presente que aunque el vehículo haya sido recuperado y entregado al propietario, el trámite aún no ha sido concluido por la autoridad competente en aquellos países, por lo que el estatus continúa siendo robado. Información proporcionada por la empresa CARFAX. Para cualquier duda por favor envíe un correo a: soporte@carfaxmx.com.mx""}]","0"
"1FMCU0G93FUC21823","6729a7fa124bd56498eadb25","10.240.2.38:80","201.116.128.213:24671,10.240.3.101, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,"6729a7fb3ca0aa5d954b7438","{}","/v2/regularizacion/1FMCU0G93FUC21823","200","ok","4/11/2024 23:07:06","4/11/2024 23:07:11",,"6729a7ff124bd56498eadb26","6729a7fa124bd56498eadb25","{""mensajes"":[{""codigo"":6,""mensaje"":""El VIN 1FMCU0G93FUC21823 cuenta con reporte de robo en Estados Unidos o Canadá. Es importante tener presente que aunque el vehículo haya sido recuperado y entregado al propietario, el trámite aún no ha sido concluido por la autoridad competente en aquellos países, por lo que el estatus continúa siendo robado. Información proporcionada por la empresa CARFAX. Para cualquier duda por favor envíe un correo a: soporte@carfaxmx.com.mx""}],""robo"":true,""roboFecha"":""2024-08-11T12:00:00.000Z"",""marca"":""FORD"",""modelo"":""ESCAPE SE"",""anioModelo"":""2015"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-04T23:07:06-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:11-06:00""}","{""vin"":""1FMCU0G93FUC21823"",""timestamp"":""2024-11-04T23:07:06.000"",""components"":{""potentialFraudFile"":{""year"":2015,""make"":""FORD"",""model"":""ESCAPE SE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Stolen"",""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":"""",""VHR"":{""statusCode"":200,""message"":""Consulta correcta del VIN: 1FMCU0G93FUC21823 a CARFAX USA."",""_id"":""6729a7f50499dbdf53a13626"",""data"":{""vin"":""1FMCU0G93FUC21823"",""make"":""FORD"",""model"":""ESCAPE SE"",""year"":""2015"",""totalLossUS"":true,""totalLossUSDate"":""2024-08-05T12:00:00.000Z"",""dismantled"":null,""junk"":null,""salvage"":true,""salvageDate"":""2024-09-20T12:00:00.000Z"",""reportedAsStolen"":true,""reportedAsStolenDate"":""2024-08-11T12:00:00.000Z"",""fire"":null,""waterDamage"":null,""rebuiltReconstructed"":true,""theftRecovery"":null,""theftRecoveryDate"":null,""scrapped"":null,""flood"":null,""manufacturerBuybackLemon"":null,""frameDamage"":null,""recycleVehicle"":null,""crashTestVehicle"":null,""lastOwnerTitleNumber"":""242616959420"",""lastOwnerTitlingState"":""IL"",""lastOwnerTitleDate"":""2024-09-17T12:00:00.000Z"",""plate"":""RSB2GI"",""lastOwnerState"":""IL"",""lastEmissionsFailedDate"":null,""lastEmissionsPassedDate"":null,""lastSafetyFailedDate"":null,""lastSafetyPassedDate"":null,""abandoned"":null,""airbagDeployment"":null,""californiaGrossPolluter"":null,""californiaGrossPolluterDate"":null,""canadianTotalLossState"":null,""damageDisclosure"":true,""dismantledState"":null,""emissionsPassedInLastTwoYears"":null,""estimatedCurrentMileage"":""113175"",""failedEmissionsInLastTwoYears"":null,""failedSafetyInspectionInLastTwoYears"":null,""fireState"":null,""floodDate"":null,""floodState"":null,""frameInspection"":null,""hail"":null,""hailState"":null,""junkState"":null,""lastEmissionsFailedState"":null,""lastEmissionsPassedState"":null,""lastOdometerDate"":""2024-09-17T12:00:00.000Z"",""lastOwnerAcquisitionDate"":""2015-04-30T12:00:00.000Z"",""lastOwnerCity"":""Wheaton"",""lastOwnerLastOdometerMileage"":""112594"",""lastOwnerLienDate"":""2024-09-17T12:00:00.000Z"",""lastOwnerZipCode"":""60187"",""lastSafetyFailedState"":null,""lastSafetyPassedState"":null,""manufacturerBuybackLemonState"":null,""odometerProblemAndBrandIndicator"":null,""type"":""Personal"",""policeAccidentReport"":null,""policeReportSevereDamage"":null,""rebuiltReconstructedState"":""IL"",""safetyInspectionPassedInLastTwoYears"":null,""salvageAuction"":null,""salvageAuctionDate"":null,""salvageState"":""IL"",""severeAccidentFlag"":null,""severeProblemFlag"":true,""state"":""IL"",""titleBrandFlag"":true,""totalLossSalvage"":true,""lastUsDate"":""2024-09-20T12:00:00.000Z"",""flagsInfoUsa"":24,""decodFlag"":true,""infoAfterTheft"":false}}}","[{""codigo"":6,""mensaje"":""El VIN 1FMCU0G93FUC21823 cuenta con reporte de robo en Estados Unidos o Canadá. Es importante tener presente que aunque el vehículo haya sido recuperado y entregado al propietario, el trámite aún no ha sido concluido por la autoridad competente en aquellos países, por lo que el estatus continúa siendo robado. Información proporcionada por la empresa CARFAX. Para cualquier duda por favor envíe un correo a: soporte@carfaxmx.com.mx""}]","0"
"JTKKU4B41B1014273","6729a7f87384826621095b65","10.240.2.38:80","201.116.128.213:24673,10.240.0.249, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/JTKKU4B41B1014273","200","ok","4/11/2024 23:07:04","4/11/2024 23:07:06",,"6729a7fa7384826621095b66","6729a7f87384826621095b65","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""SCION"",""modelo"":""XD RELEASE SERIES 3.0"",""anioModelo"":""2011"",""fabricante"":""TOYOTA MOTOR NORTH AMERICA, INC"",""paisOrigen"":""JAPÓN"",""tiempoConsulta"":""2024-11-04T23:07:04-06:00"",""tiempoRespuesta"":""2024-11-04T23:07:06-06:00""}","{""vin"":""JTKKU4B41B1014273"",""timestamp"":""2024-11-04T23:07:04.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""SCION"",""model"":""XD RELEASE SERIES 3.0"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
